fileid,stusab,sumlevel,component,logrecno,us,region,division,statece,state,county,cousub,place,tract,blkgrp,concit,aianhh,aianhhfp,aihhtli,aitsce,aits,anrc,cbsa,csa,metdiv,macc,memi,necta,cnecta,nectadiv,ua,blank1,cdcurr,sldu,sldl,blank2,blank3,zcta5,submcd,sdelm,sdsec,sduni,ur,pci,blank5,blank6,puma5,blank7,geoid,name,bttr,btbg,blank8
ACSSF,MI,150,00,15003,,,,,26,163,,,584600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635846001,"Block Group 1, Census Tract 5846, Wayne County, Michigan",,,
ACSSF,MI,150,00,15004,,,,,26,163,,,584600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635846002,"Block Group 2, Census Tract 5846, Wayne County, Michigan",,,
ACSSF,MI,970,00,18326,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16320,,,,,,,97000US2616320,"Goodrich Area Schools, Michigan",,,
ACSSF,MI,150,00,14173,,,,,26,163,,,539000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635390001,"Block Group 1, Census Tract 5390, Wayne County, Michigan",,,
ACSSF,MI,150,00,14174,,,,,26,163,,,539000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635390002,"Block Group 2, Census Tract 5390, Wayne County, Michigan",,,
ACSSF,MI,150,00,14175,,,,,26,163,,,539100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635391001,"Block Group 1, Census Tract 5391, Wayne County, Michigan",,,
ACSSF,MI,150,00,14176,,,,,26,163,,,539200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635392001,"Block Group 1, Census Tract 5392, Wayne County, Michigan",,,
ACSSF,MI,150,00,14177,,,,,26,163,,,539200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635392002,"Block Group 2, Census Tract 5392, Wayne County, Michigan",,,
ACSSF,MI,150,00,14178,,,,,26,163,,,539200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635392003,"Block Group 3, Census Tract 5392, Wayne County, Michigan",,,
ACSSF,MI,150,00,14179,,,,,26,163,,,539300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635393001,"Block Group 1, Census Tract 5393, Wayne County, Michigan",,,
ACSSF,MI,150,00,14180,,,,,26,163,,,539300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635393002,"Block Group 2, Census Tract 5393, Wayne County, Michigan",,,
ACSSF,MI,150,00,14181,,,,,26,163,,,539400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635394001,"Block Group 1, Census Tract 5394, Wayne County, Michigan",,,
ACSSF,MI,150,00,14182,,,,,26,163,,,539400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635394002,"Block Group 2, Census Tract 5394, Wayne County, Michigan",,,
ACSSF,MI,150,00,14183,,,,,26,163,,,539400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635394003,"Block Group 3, Census Tract 5394, Wayne County, Michigan",,,
ACSSF,MI,150,00,14184,,,,,26,163,,,539500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635395001,"Block Group 1, Census Tract 5395, Wayne County, Michigan",,,
ACSSF,MI,150,00,14185,,,,,26,163,,,539500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635395002,"Block Group 2, Census Tract 5395, Wayne County, Michigan",,,
ACSSF,MI,150,00,14186,,,,,26,163,,,539500,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635395003,"Block Group 3, Census Tract 5395, Wayne County, Michigan",,,
ACSSF,MI,150,00,14187,,,,,26,163,,,539600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635396001,"Block Group 1, Census Tract 5396, Wayne County, Michigan",,,
ACSSF,MI,150,00,14188,,,,,26,163,,,539600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635396002,"Block Group 2, Census Tract 5396, Wayne County, Michigan",,,
ACSSF,MI,150,00,14189,,,,,26,163,,,539700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635397001,"Block Group 1, Census Tract 5397, Wayne County, Michigan",,,
ACSSF,MI,150,00,14190,,,,,26,163,,,540100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635401001,"Block Group 1, Census Tract 5401, Wayne County, Michigan",,,
ACSSF,MI,150,00,14191,,,,,26,163,,,540100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635401002,"Block Group 2, Census Tract 5401, Wayne County, Michigan",,,
ACSSF,MI,150,00,14192,,,,,26,163,,,540100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635401003,"Block Group 3, Census Tract 5401, Wayne County, Michigan",,,
ACSSF,MI,150,00,14193,,,,,26,163,,,540200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635402001,"Block Group 1, Census Tract 5402, Wayne County, Michigan",,,
ACSSF,MI,150,00,14194,,,,,26,163,,,540200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635402002,"Block Group 2, Census Tract 5402, Wayne County, Michigan",,,
ACSSF,MI,150,00,14195,,,,,26,163,,,540200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635402003,"Block Group 3, Census Tract 5402, Wayne County, Michigan",,,
ACSSF,MI,150,00,14196,,,,,26,163,,,540300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635403001,"Block Group 1, Census Tract 5403, Wayne County, Michigan",,,
ACSSF,MI,150,00,14197,,,,,26,163,,,540300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635403002,"Block Group 2, Census Tract 5403, Wayne County, Michigan",,,
ACSSF,MI,150,00,14198,,,,,26,163,,,540300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635403003,"Block Group 3, Census Tract 5403, Wayne County, Michigan",,,
ACSSF,MI,150,00,14199,,,,,26,163,,,540400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635404001,"Block Group 1, Census Tract 5404, Wayne County, Michigan",,,
ACSSF,MI,150,00,14200,,,,,26,163,,,540400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635404002,"Block Group 2, Census Tract 5404, Wayne County, Michigan",,,
ACSSF,MI,150,00,14201,,,,,26,163,,,540500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635405001,"Block Group 1, Census Tract 5405, Wayne County, Michigan",,,
ACSSF,MI,150,00,14202,,,,,26,163,,,540500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635405002,"Block Group 2, Census Tract 5405, Wayne County, Michigan",,,
ACSSF,MI,150,00,14203,,,,,26,163,,,540500,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635405003,"Block Group 3, Census Tract 5405, Wayne County, Michigan",,,
ACSSF,MI,150,00,14204,,,,,26,163,,,540600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635406001,"Block Group 1, Census Tract 5406, Wayne County, Michigan",,,
ACSSF,MI,150,00,14205,,,,,26,163,,,540600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635406002,"Block Group 2, Census Tract 5406, Wayne County, Michigan",,,
ACSSF,MI,150,00,14206,,,,,26,163,,,540700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635407001,"Block Group 1, Census Tract 5407, Wayne County, Michigan",,,
ACSSF,MI,150,00,14207,,,,,26,163,,,540700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635407002,"Block Group 2, Census Tract 5407, Wayne County, Michigan",,,
ACSSF,MI,150,00,14208,,,,,26,163,,,540700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635407003,"Block Group 3, Census Tract 5407, Wayne County, Michigan",,,
ACSSF,MI,150,00,14209,,,,,26,163,,,540800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635408001,"Block Group 1, Census Tract 5408, Wayne County, Michigan",,,
ACSSF,MI,150,00,14210,,,,,26,163,,,540800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635408002,"Block Group 2, Census Tract 5408, Wayne County, Michigan",,,
ACSSF,MI,150,00,14211,,,,,26,163,,,540900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635409001,"Block Group 1, Census Tract 5409, Wayne County, Michigan",,,
ACSSF,MI,150,00,14212,,,,,26,163,,,540900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635409002,"Block Group 2, Census Tract 5409, Wayne County, Michigan",,,
ACSSF,MI,150,00,14213,,,,,26,163,,,540900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635409003,"Block Group 3, Census Tract 5409, Wayne County, Michigan",,,
ACSSF,MI,150,00,14214,,,,,26,163,,,541000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635410001,"Block Group 1, Census Tract 5410, Wayne County, Michigan",,,
ACSSF,MI,150,00,14215,,,,,26,163,,,541000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635410002,"Block Group 2, Census Tract 5410, Wayne County, Michigan",,,
ACSSF,MI,150,00,14216,,,,,26,163,,,541000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635410003,"Block Group 3, Census Tract 5410, Wayne County, Michigan",,,
ACSSF,MI,150,00,14217,,,,,26,163,,,541100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635411001,"Block Group 1, Census Tract 5411, Wayne County, Michigan",,,
ACSSF,MI,150,00,14218,,,,,26,163,,,541100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635411002,"Block Group 2, Census Tract 5411, Wayne County, Michigan",,,
ACSSF,MI,150,00,14219,,,,,26,163,,,541200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635412001,"Block Group 1, Census Tract 5412, Wayne County, Michigan",,,
ACSSF,MI,150,00,14220,,,,,26,163,,,541200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635412002,"Block Group 2, Census Tract 5412, Wayne County, Michigan",,,
ACSSF,MI,150,00,14221,,,,,26,163,,,541300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635413001,"Block Group 1, Census Tract 5413, Wayne County, Michigan",,,
ACSSF,MI,150,00,14222,,,,,26,163,,,541300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635413002,"Block Group 2, Census Tract 5413, Wayne County, Michigan",,,
ACSSF,MI,150,00,14223,,,,,26,163,,,541400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635414001,"Block Group 1, Census Tract 5414, Wayne County, Michigan",,,
ACSSF,MI,150,00,14224,,,,,26,163,,,541400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635414002,"Block Group 2, Census Tract 5414, Wayne County, Michigan",,,
ACSSF,MI,150,00,14225,,,,,26,163,,,541400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635414003,"Block Group 3, Census Tract 5414, Wayne County, Michigan",,,
ACSSF,MI,150,00,14226,,,,,26,163,,,541500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635415001,"Block Group 1, Census Tract 5415, Wayne County, Michigan",,,
ACSSF,MI,150,00,14227,,,,,26,163,,,541500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635415002,"Block Group 2, Census Tract 5415, Wayne County, Michigan",,,
ACSSF,MI,150,00,14228,,,,,26,163,,,541700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635417001,"Block Group 1, Census Tract 5417, Wayne County, Michigan",,,
ACSSF,MI,150,00,14229,,,,,26,163,,,541700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635417002,"Block Group 2, Census Tract 5417, Wayne County, Michigan",,,
ACSSF,MI,150,00,14230,,,,,26,163,,,541700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635417003,"Block Group 3, Census Tract 5417, Wayne County, Michigan",,,
ACSSF,MI,150,00,14231,,,,,26,163,,,541800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635418001,"Block Group 1, Census Tract 5418, Wayne County, Michigan",,,
ACSSF,MI,150,00,14232,,,,,26,163,,,541800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635418002,"Block Group 2, Census Tract 5418, Wayne County, Michigan",,,
ACSSF,MI,150,00,14233,,,,,26,163,,,542100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635421001,"Block Group 1, Census Tract 5421, Wayne County, Michigan",,,
ACSSF,MI,150,00,14234,,,,,26,163,,,542100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635421002,"Block Group 2, Census Tract 5421, Wayne County, Michigan",,,
ACSSF,MI,150,00,14235,,,,,26,163,,,542200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635422001,"Block Group 1, Census Tract 5422, Wayne County, Michigan",,,
ACSSF,MI,150,00,14236,,,,,26,163,,,542200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635422002,"Block Group 2, Census Tract 5422, Wayne County, Michigan",,,
ACSSF,MI,150,00,14237,,,,,26,163,,,542300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635423001,"Block Group 1, Census Tract 5423, Wayne County, Michigan",,,
ACSSF,MI,150,00,14238,,,,,26,163,,,542300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635423002,"Block Group 2, Census Tract 5423, Wayne County, Michigan",,,
ACSSF,MI,150,00,14239,,,,,26,163,,,542400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635424001,"Block Group 1, Census Tract 5424, Wayne County, Michigan",,,
ACSSF,MI,150,00,14240,,,,,26,163,,,542400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635424002,"Block Group 2, Census Tract 5424, Wayne County, Michigan",,,
ACSSF,MI,150,00,14241,,,,,26,163,,,542500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635425001,"Block Group 1, Census Tract 5425, Wayne County, Michigan",,,
ACSSF,MI,150,00,14242,,,,,26,163,,,542500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635425002,"Block Group 2, Census Tract 5425, Wayne County, Michigan",,,
ACSSF,MI,150,00,14243,,,,,26,163,,,542600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635426001,"Block Group 1, Census Tract 5426, Wayne County, Michigan",,,
ACSSF,MI,150,00,14244,,,,,26,163,,,542600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635426002,"Block Group 2, Census Tract 5426, Wayne County, Michigan",,,
ACSSF,MI,150,00,14245,,,,,26,163,,,542900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635429001,"Block Group 1, Census Tract 5429, Wayne County, Michigan",,,
ACSSF,MI,150,00,14246,,,,,26,163,,,542900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635429002,"Block Group 2, Census Tract 5429, Wayne County, Michigan",,,
ACSSF,MI,150,00,14247,,,,,26,163,,,542900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635429003,"Block Group 3, Census Tract 5429, Wayne County, Michigan",,,
ACSSF,MI,150,00,14248,,,,,26,163,,,543000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635430001,"Block Group 1, Census Tract 5430, Wayne County, Michigan",,,
ACSSF,MI,150,00,14249,,,,,26,163,,,543000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635430002,"Block Group 2, Census Tract 5430, Wayne County, Michigan",,,
ACSSF,MI,150,00,14250,,,,,26,163,,,543100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635431001,"Block Group 1, Census Tract 5431, Wayne County, Michigan",,,
ACSSF,MI,150,00,14251,,,,,26,163,,,543100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635431002,"Block Group 2, Census Tract 5431, Wayne County, Michigan",,,
ACSSF,MI,150,00,14252,,,,,26,163,,,543200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635432001,"Block Group 1, Census Tract 5432, Wayne County, Michigan",,,
ACSSF,MI,150,00,14253,,,,,26,163,,,543200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635432002,"Block Group 2, Census Tract 5432, Wayne County, Michigan",,,
ACSSF,MI,150,00,14254,,,,,26,163,,,543200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635432003,"Block Group 3, Census Tract 5432, Wayne County, Michigan",,,
ACSSF,MI,150,00,14255,,,,,26,163,,,543300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635433001,"Block Group 1, Census Tract 5433, Wayne County, Michigan",,,
ACSSF,MI,150,00,14256,,,,,26,163,,,543300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635433002,"Block Group 2, Census Tract 5433, Wayne County, Michigan",,,
ACSSF,MI,150,00,14257,,,,,26,163,,,543300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635433003,"Block Group 3, Census Tract 5433, Wayne County, Michigan",,,
ACSSF,MI,150,00,14258,,,,,26,163,,,543300,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635433004,"Block Group 4, Census Tract 5433, Wayne County, Michigan",,,
ACSSF,MI,150,00,14259,,,,,26,163,,,543400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635434001,"Block Group 1, Census Tract 5434, Wayne County, Michigan",,,
ACSSF,MI,150,00,14260,,,,,26,163,,,543400,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635434002,"Block Group 2, Census Tract 5434, Wayne County, Michigan",,,
ACSSF,MI,150,00,14261,,,,,26,163,,,543400,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635434003,"Block Group 3, Census Tract 5434, Wayne County, Michigan",,,
ACSSF,MI,150,00,14262,,,,,26,163,,,543500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635435001,"Block Group 1, Census Tract 5435, Wayne County, Michigan",,,
ACSSF,MI,150,00,14263,,,,,26,163,,,543700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635437001,"Block Group 1, Census Tract 5437, Wayne County, Michigan",,,
ACSSF,MI,150,00,14264,,,,,26,163,,,543700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635437002,"Block Group 2, Census Tract 5437, Wayne County, Michigan",,,
ACSSF,MI,150,00,14265,,,,,26,163,,,543900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635439001,"Block Group 1, Census Tract 5439, Wayne County, Michigan",,,
ACSSF,MI,150,00,14266,,,,,26,163,,,544000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635440001,"Block Group 1, Census Tract 5440, Wayne County, Michigan",,,
ACSSF,MI,150,00,14267,,,,,26,163,,,544100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635441001,"Block Group 1, Census Tract 5441, Wayne County, Michigan",,,
ACSSF,MI,150,00,14268,,,,,26,163,,,544100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635441002,"Block Group 2, Census Tract 5441, Wayne County, Michigan",,,
ACSSF,MI,150,00,14269,,,,,26,163,,,544200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635442001,"Block Group 1, Census Tract 5442, Wayne County, Michigan",,,
ACSSF,MI,150,00,14270,,,,,26,163,,,544200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635442002,"Block Group 2, Census Tract 5442, Wayne County, Michigan",,,
ACSSF,MI,150,00,14271,,,,,26,163,,,544300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635443001,"Block Group 1, Census Tract 5443, Wayne County, Michigan",,,
ACSSF,MI,150,00,14272,,,,,26,163,,,544300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635443002,"Block Group 2, Census Tract 5443, Wayne County, Michigan",,,
ACSSF,MI,150,00,14273,,,,,26,163,,,544800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635448001,"Block Group 1, Census Tract 5448, Wayne County, Michigan",,,
ACSSF,MI,150,00,14274,,,,,26,163,,,544800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635448002,"Block Group 2, Census Tract 5448, Wayne County, Michigan",,,
ACSSF,MI,150,00,14275,,,,,26,163,,,545100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635451001,"Block Group 1, Census Tract 5451, Wayne County, Michigan",,,
ACSSF,MI,150,00,14276,,,,,26,163,,,545100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635451002,"Block Group 2, Census Tract 5451, Wayne County, Michigan",,,
ACSSF,MI,150,00,14277,,,,,26,163,,,545200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635452001,"Block Group 1, Census Tract 5452, Wayne County, Michigan",,,
ACSSF,MI,150,00,14278,,,,,26,163,,,545200,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635452002,"Block Group 2, Census Tract 5452, Wayne County, Michigan",,,
ACSSF,MI,150,00,14279,,,,,26,163,,,545200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635452003,"Block Group 3, Census Tract 5452, Wayne County, Michigan",,,
ACSSF,MI,150,00,14280,,,,,26,163,,,545200,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635452004,"Block Group 4, Census Tract 5452, Wayne County, Michigan",,,
ACSSF,MI,150,00,14281,,,,,26,163,,,545500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635455001,"Block Group 1, Census Tract 5455, Wayne County, Michigan",,,
ACSSF,MI,150,00,14282,,,,,26,163,,,545500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635455002,"Block Group 2, Census Tract 5455, Wayne County, Michigan",,,
ACSSF,MI,150,00,14283,,,,,26,163,,,545500,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635455003,"Block Group 3, Census Tract 5455, Wayne County, Michigan",,,
ACSSF,MI,150,00,14284,,,,,26,163,,,545600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635456001,"Block Group 1, Census Tract 5456, Wayne County, Michigan",,,
ACSSF,MI,150,00,14285,,,,,26,163,,,545600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635456002,"Block Group 2, Census Tract 5456, Wayne County, Michigan",,,
ACSSF,MI,150,00,14286,,,,,26,163,,,545600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635456003,"Block Group 3, Census Tract 5456, Wayne County, Michigan",,,
ACSSF,MI,150,00,14287,,,,,26,163,,,545700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635457001,"Block Group 1, Census Tract 5457, Wayne County, Michigan",,,
ACSSF,MI,150,00,14288,,,,,26,163,,,545700,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635457002,"Block Group 2, Census Tract 5457, Wayne County, Michigan",,,
ACSSF,MI,150,00,14289,,,,,26,163,,,545800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635458001,"Block Group 1, Census Tract 5458, Wayne County, Michigan",,,
ACSSF,MI,150,00,14290,,,,,26,163,,,545800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635458002,"Block Group 2, Census Tract 5458, Wayne County, Michigan",,,
ACSSF,MI,150,00,14291,,,,,26,163,,,545800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635458003,"Block Group 3, Census Tract 5458, Wayne County, Michigan",,,
ACSSF,MI,150,00,14292,,,,,26,163,,,545900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635459001,"Block Group 1, Census Tract 5459, Wayne County, Michigan",,,
ACSSF,MI,150,00,14293,,,,,26,163,,,545900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635459002,"Block Group 2, Census Tract 5459, Wayne County, Michigan",,,
ACSSF,MI,150,00,14294,,,,,26,163,,,546000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635460001,"Block Group 1, Census Tract 5460, Wayne County, Michigan",,,
ACSSF,MI,150,00,14295,,,,,26,163,,,546000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635460002,"Block Group 2, Census Tract 5460, Wayne County, Michigan",,,
ACSSF,MI,150,00,14296,,,,,26,163,,,546100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635461001,"Block Group 1, Census Tract 5461, Wayne County, Michigan",,,
ACSSF,MI,150,00,14297,,,,,26,163,,,546100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635461002,"Block Group 2, Census Tract 5461, Wayne County, Michigan",,,
ACSSF,MI,150,00,14298,,,,,26,163,,,546201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635462011,"Block Group 1, Census Tract 5462.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14299,,,,,26,163,,,546201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635462012,"Block Group 2, Census Tract 5462.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14300,,,,,26,163,,,546301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635463011,"Block Group 1, Census Tract 5463.01, Wayne County, Michigan",,,
ACSSF,MI,150,00,14301,,,,,26,163,,,546600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635466001,"Block Group 1, Census Tract 5466, Wayne County, Michigan",,,
ACSSF,MI,150,00,14302,,,,,26,163,,,546600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US261635466002,"Block Group 2, Census Tract 5466, Wayne County, Michigan",,,
